time,Idm,Iqm,Te,Vd,Vq,We,Idref,Wheel_Speed,Velocity,wm
1.602,161.26019734311,288.969075101199,93.9718755948573,-12.35216407488,38.259000438592,248.475510722715,161.220346110533,24.7431104074576,6.00083580513604,110.106841313186
1.603,161.260216762393,288.9690858568,93.9718310501161,-12.3610836995736,38.2780870110792,248.616625494606,161.220346110533,24.7589659998049,6.00468099347336,110.177398699132
1.604,161.26023617775,288.969096613509,93.971786441059,-12.3700037151003,38.2971726894166,248.757736232535,161.220346110533,24.774821138898,6.00852607157341,110.247954068096
1.605,161.260255589177,288.969107371323,93.9717417676528,-12.3789241211984,38.3162574732161,248.898842933969,161.220346110533,24.7906758244524,6.01237103936718,110.318507418813
1.606,161.260274996676,288.969118130244,93.971697029865,-12.3878449176075,38.3353413620901,249.039945596378,161.220346110533,24.8065300561837,6.01621589678563,110.389058750017
1.607,161.260294400242,288.969128890273,93.9716522276632,-12.3967661040655,38.3544243556497,249.181044217229,161.220346110533,24.8223838338074,6.02006064375977,110.459608060443
1.608,161.260313799872,288.969139651408,93.9716073610139,-12.4056876803109,38.3735064535073,249.322138793991,161.220346110533,24.8382371570392,6.0239052802206,110.530155348824
1.609,161.260333195568,288.969150413648,93.9715624298846,-12.4146096460827,38.3925876552751,249.463229324134,161.220346110533,24.8540900255946,6.02774980609911,110.600700613896
1.61,161.260352587325,288.969161176994,93.9715174342422,-12.4235320011189,38.4116679605649,249.604315805127,161.220346110533,24.8699424391892,6.03159422132632,110.671243854392
1.611,161.260371975142,288.969171941446,93.9714723740549,-12.4324547451584,38.4307473689888,249.745398234438,161.220346110533,24.8857943975388,6.03543852583325,110.741785069048
1.612,161.260391359017,288.969182707005,93.9714272492892,-12.4413778779392,38.4498258801586,249.886476609538,161.220346110533,24.901645900359,6.03928271955092,110.812324256598
1.613,161.260410738949,288.969193473669,93.9713820599124,-12.4503013992,38.4689034936872,250.027550927896,161.220346110533,24.9174969473656,6.04312680241037,110.882861415777
1.614,161.260430114935,288.969204241438,93.9713368058921,-12.4592253086789,38.4879802091862,250.168621186984,161.220346110533,24.9333475382743,6.04697077434263,110.953396545321
1.615,161.260449486974,288.969215010313,93.9712914871953,-12.4681496061143,38.5070560262682,250.30968738427,161.220346110533,24.9491976728008,6.05081463527875,111.023929643964
1.616,161.260468855063,288.969225780293,93.9712461037896,-12.4770742912441,38.526130944545,250.450749517226,161.220346110533,24.9650473506611,6.05465838514976,111.094460710442
1.617,161.260488219201,288.969236551379,93.971200655642,-12.4859993638067,38.5452049636292,250.591807583323,161.220346110533,24.9808965715708,6.05850202388674,111.16498974349
1.618,161.260507579386,288.969247323569,93.9711551427201,-12.4949248235402,38.5642780831332,250.732861580031,161.220346110533,24.9967453352459,6.06234555142075,111.235516741844
1.619,161.260526935615,288.969258096864,93.9711095649912,-12.5038506701824,38.5833503026689,250.873911504822,161.220346110533,25.0125936414022,6.06618896768285,111.30604170424
1.62,161.260546287889,288.969268871263,93.971063922422,-12.5127769034718,38.6024216218497,251.014957355167,161.220346110533,25.0284414897556,6.07003227260413,111.376564629412
1.621,161.260565636203,288.969279646768,93.9710182149808,-12.5217035231459,38.6214920402868,251.155999128538,161.220346110533,25.044288880022,6.07387546611566,111.447085516098
1.622,161.260584980557,288.969290423377,93.9709724426346,-12.5306305289429,38.6405615575935,251.297036822408,161.220346110533,25.0601358119175,6.07771854814854,111.517604363033
1.623,161.260604320948,288.96930120109,93.9709266053508,-12.5395579206007,38.6596301733822,251.438070434248,161.220346110533,25.0759822851579,6.08156151863387,111.588121168953
1.624,161.260623657374,288.969311979907,93.9708807030971,-12.548485697857,38.678697887265,251.579099961531,161.220346110533,25.0918282994594,6.08540437750274,111.658635932594
1.625,161.260642989834,288.969322759829,93.9708347358402,-12.5574138604495,38.697764698855,251.72012540173,161.220346110533,25.1076738545379,6.08924712468627,111.729148652694
1.626,161.260662318325,288.969333540854,93.970788703548,-12.566342408116,38.7168306077643,251.861146752317,161.220346110533,25.1235189501095,6.09308976011557,111.799659327987
1.627,161.260681642846,288.969344322983,93.9707426061878,-12.5752713405943,38.7358956136061,252.002164010766,161.220346110533,25.1393635858903,6.09693228372177,111.870167957212
